,timestamp,tSide_copTem01,eSide_copTem01,eSide_copTem02,eSide_copTem03,eSide_copTem04,tSide_outWin01,tSide_outWin02,eSide_outWin01,eSide_outWin02,AB_Vol,BC_Vol,AC_Vol,pwrNeg,freq,hydPres,pwrPos01,pwrPos02,pwrPos03
531,2022-01-18 04:21:20,72.013,51.5656,63.0455,54.6898,50.9154,38.2909,39.6175,38.7962,37.2805,26.9717,26.9123,26.9445,7.62119,50.034,0.458517,594.201,591.739,591.846
532,2022-01-18 04:21:50,71.8618,51.4146,62.8944,54.6898,50.7645,38.1014,39.4279,38.6067,36.9648,26.989,26.9296,26.9618,11.4747,50.0127,0.457907,592.917,590.669,591.525
533,2022-01-18 04:22:00,71.7105,51.4146,62.8944,54.6898,50.9154,38.1014,39.4911,38.6067,36.9648,26.9593,26.9247,26.9741,9.11975,49.9776,0.457449,591.846,591.311,592.06
534,2022-01-18 04:22:30,71.7105,51.4146,62.7432,54.6898,50.7645,38.354,39.8071,38.8594,37.2805,26.9914,26.9568,26.984,10.4043,49.9631,0.458136,594.415,590.776,592.489
535,2022-01-18 04:22:40,71.8618,51.5656,62.8944,54.6898,50.7645,38.733,40.1862,39.3016,37.7856,27.0186,26.942,26.942,8.04945,50.0089,0.45928,593.131,592.382,592.703
536,2022-01-18 04:23:00,71.8618,51.5656,62.8944,55.1892,51.2637,38.6067,39.8702,39.2384,37.5962,26.9939,26.9815,26.9914,8.26341,50.0089,0.458212,592.489,591.525,591.418
537,2022-01-18 04:23:20,71.7105,51.5656,62.8944,54.6898,50.7645,38.2909,39.5543,38.733,37.0911,26.9494,26.9494,27.0063,11.0466,50.0188,0.458212,590.455,590.027,590.027
538,2022-01-18 04:23:50,71.5592,51.4146,62.8944,54.6898,50.7645,38.1014,39.4911,38.6067,36.9648,27.0087,26.9642,26.9519,10.8324,50.034,0.458365,593.987,591.097,593.345
539,2022-01-18 04:24:00,71.5592,51.4146,62.7432,54.6898,50.7645,38.1646,39.5543,38.6698,37.0279,27.0038,26.9519,26.9568,8.26341,50.0607,0.457678,592.596,589.599,592.382
540,2022-01-18 04:24:20,71.5592,51.4146,62.7432,54.5388,50.7645,38.4804,39.8071,38.9225,37.3436,27.0409,26.9815,27.0038,14.2578,50.0417,0.457678,594.629,592.81,593.88
541,2022-01-18 04:24:50,71.7105,51.4146,62.8944,54.5388,50.7645,38.7962,40.1862,39.3016,37.7225,27.0433,26.9815,26.9766,11.4747,50.0386,0.459662,593.131,592.275,592.703
542,2022-01-18 04:25:00,71.5592,51.5656,62.7432,54.5388,50.7645,38.6067,39.7439,39.112,37.533,27.0063,26.942,26.9741,13.4015,50.0325,0.458289,590.669,588.635,591.204
543,2022-01-18 04:25:30,71.5592,51.4146,62.7432,54.5388,50.7645,38.2909,39.6175,38.733,37.1542,27.0013,26.9667,26.9815,11.2605,50.0058,0.456686,592.703,589.813,591.525
544,2022-01-18 04:25:50,71.408,51.4146,62.7432,54.5388,50.7645,38.2277,39.4911,38.6698,37.0911,26.9964,26.937,26.9667,11.0466,50.0432,0.457754,595.807,590.134,591.311
545,2022-01-18 04:26:10,71.2567,51.4146,62.5921,54.5388,50.7645,38.2909,39.6175,38.7962,37.1542,27.0433,26.9815,27.031,17.8971,50.0241,0.457983,592.81,590.134,591.846
546,2022-01-18 04:26:20,71.408,51.4146,62.7432,54.5388,50.7645,38.6067,39.9966,39.2384,37.533,26.9865,26.984,26.9988,15.114,50.0272,0.459204,593.773,590.99,592.596
547,2022-01-18 04:26:40,71.5592,51.5656,62.7432,55.0382,51.2637,38.8594,40.123,39.3648,37.8488,27.031,26.989,27.0137,17.4689,50.0218,0.458594,592.703,591.097,592.167
548,2022-01-18 04:27:00,71.408,51.4146,62.5921,54.5388,50.7645,38.354,39.6807,38.8594,37.1542,27.0582,26.989,27.0211,20.6801,49.9997,0.457449,593.88,591.739,591.311
549,2022-01-18 04:27:20,71.2567,51.4146,62.7432,54.5388,50.7645,38.2277,39.5543,38.6698,37.0279,27.0458,26.9593,27.0236,18.1113,49.9516,0.457373,593.345,590.883,594.629
550,2022-01-18 04:27:40,71.2567,51.2637,62.7432,54.5388,50.7645,38.2277,39.5543,38.6698,37.0911,27.0532,26.9766,26.989,18.5394,49.9974,0.45867,594.522,591.846,592.382
551,2022-01-18 04:28:00,71.2567,51.4146,62.5921,54.5388,50.7645,38.4804,39.8702,38.9857,37.4067,27.0483,26.9766,26.9914,20.0379,49.9753,0.457831,592.596,590.883,591.632
552,2022-01-18 04:28:30,70.9078,51.4146,62.7432,54.5388,50.7645,38.8594,40.123,39.3016,37.6593,27.0236,26.9865,26.9815,15.3281,49.9463,0.458899,592.382,590.455,591.311
553,2022-01-18 04:28:50,71.2567,51.4146,62.7432,54.3878,50.7645,38.5435,39.6807,39.0489,37.4699,27.026,26.989,26.984,17.8971,50.002,0.45806,595.807,592.382,591.739
554,2022-01-18 04:29:10,70.7565,51.4146,62.7432,54.3878,50.7645,38.1646,39.4911,38.6698,37.0279,27.1002,26.989,26.9964,16.6125,50.0012,0.457907,591.525,588.742,591.632
555,2022-01-18 04:29:30,70.7565,51.2637,62.5921,54.3878,50.7645,38.0382,39.4279,38.5435,36.9016,27.0458,26.9667,27.0359,15.9703,49.9623,0.456763,591.739,589.706,590.99
556,2022-01-18 04:29:50,70.7565,51.2637,62.5921,54.5388,50.6135,38.2277,39.5543,38.6698,37.0279,27.0779,26.9865,27.0038,12.5451,49.9821,0.458899,591.632,589.92,591.311
557,2022-01-18 04:30:10,71.2567,51.4146,62.5921,54.3878,50.7645,38.6067,39.9334,39.0489,37.4067,27.0606,26.9939,27.0409,20.0379,50.0104,0.45867,594.308,590.348,592.06
558,2022-01-18 04:30:30,71.059,51.5656,62.7432,54.8872,50.7645,38.9225,40.2494,39.4279,37.8488,27.0631,26.9964,27.0335,13.4015,50.034,0.458746,591.632,591.739,591.846
559,2022-01-18 04:31:00,70.7565,51.4146,62.5921,54.5388,50.6135,38.2277,39.4911,38.733,37.0279,27.0384,26.9914,27.0211,17.8971,50.034,0.457678,591.739,589.706,590.455
560,2022-01-18 04:31:20,70.6053,51.2637,62.5921,54.3878,50.6135,38.0382,39.3648,38.5435,36.8385,27.0359,26.989,27.0186,18.1113,50.0256,0.457526,594.629,590.776,590.669
561,2022-01-18 04:31:50,70.6053,51.2637,62.5921,54.3878,50.6135,38.1646,39.6175,38.733,37.0911,27.0532,26.9988,27.0508,19.3957,50.0043,0.458212,592.382,590.455,590.455
562,2022-01-18 04:32:10,70.7565,51.4146,62.5921,54.3878,50.6135,38.5435,39.9966,39.112,37.533,27.0606,27.0087,27.0631,23.4633,49.9547,0.457907,593.131,590.027,592.06
563,2022-01-18 04:32:30,70.7565,51.4146,62.7432,54.3878,50.6135,38.8594,40.0598,39.3648,37.7856,27.0409,26.989,27.031,21.7506,49.96,0.458289,592.703,591.204,591.632
564,2022-01-18 04:32:50,70.6053,51.4146,62.5921,54.3878,50.6135,38.2909,39.5543,38.8594,37.2173,27.0458,27.0137,27.0335,22.8209,49.9974,0.457526,593.666,591.204,592.703
565,2022-01-18 04:33:10,70.454,51.2637,62.5921,54.3878,50.6135,38.1014,39.4279,38.5435,36.9648,27.0384,26.9815,27.0532,17.8971,49.9707,0.457449,593.238,590.134,590.776
566,2022-01-18 04:33:30,70.454,51.2637,62.5921,54.3878,50.6135,38.0382,39.4279,38.5435,36.9016,27.0681,26.9741,27.031,21.9646,49.9516,0.45867,590.455,590.669,590.99
567,2022-01-18 04:33:50,71.1055,51.2637,62.5921,54.3878,50.6135,38.354,39.6807,38.7962,37.2173,27.0705,27.0161,27.0433,19.1816,50.0073,0.458517,591.632,587.886,588.849
568,2022-01-18 04:34:00,70.7565,51.4146,62.5921,54.3878,51.1128,38.733,40.0598,39.2384,37.5962,27.0755,26.9914,27.0409,18.5394,50.0073,0.459128,591.953,589.706,590.455
569,2022-01-18 04:34:20,70.7565,51.4146,62.5921,54.3878,50.6135,38.733,39.8702,39.2384,37.7225,27.031,26.9593,27.0137,23.6773,49.9936,0.456992,591.418,588.635,590.134
570,2022-01-18 04:34:50,71.1055,51.4146,62.5921,54.3878,50.6135,38.2909,39.5543,38.733,37.1542,27.0854,27.0161,27.031,17.8971,49.9631,0.457831,591.846,588.742,590.241
571,2022-01-18 04:35:10,70.6053,51.2637,62.5921,54.3878,50.4626,38.1646,39.4279,38.6067,36.9648,27.0705,27.0161,27.0409,23.2492,49.9631,0.457831,591.739,589.813,591.097
572,2022-01-18 04:35:30,70.6053,51.2637,62.5921,54.3878,50.6135,38.1646,39.5543,38.6067,37.0279,27.0508,27.031,27.0063,20.6801,50.0012,0.457754,592.489,589.384,589.384
573,2022-01-18 04:35:50,71.1055,51.4146,62.5921,54.3878,50.6135,38.5435,39.8702,38.9857,37.3436,27.0508,27.0161,27.0359,18.7535,50.0325,0.458365,590.776,589.491,588.528
574,2022-01-18 04:36:10,70.7565,51.4146,62.5921,54.3878,50.6135,38.9225,40.1862,39.4279,37.7856,27.0631,26.9939,26.9741,18.9674,50.0554,0.458441,591.311,590.348,590.241
575,2022-01-18 04:36:20,70.6053,51.4146,62.5921,54.3878,50.4626,38.4804,39.7439,38.9857,37.4699,27.0681,26.989,27.0038,17.683,50.0356,0.458289,590.241,587.672,589.17
576,2022-01-18 04:36:40,71.1055,51.4146,62.5921,54.3878,50.6135,38.2909,39.6175,38.733,37.1542,27.0854,26.9865,27.026,18.7535,50.0119,0.457678,592.489,588.956,590.241
577,2022-01-18 04:37:00,71.1055,51.2637,62.5921,54.3878,50.4626,38.2277,39.5543,38.6698,37.0911,27.0483,27.0137,27.0359,13.4015,50.0523,0.457831,591.418,588.207,589.063
578,2022-01-18 04:37:20,71.1055,51.4146,62.5921,54.2368,50.6135,38.354,39.6807,38.7962,37.2173,27.0681,27.0137,27.0137,19.1816,50.0714,0.458289,590.134,589.599,589.599
579,2022-01-18 04:37:40,71.2567,51.4146,62.5921,54.3878,50.6135,38.6698,40.0598,39.1752,37.5962,27.0384,27.0409,27.0335,19.3957,50.0104,0.458365,591.204,589.92,590.455
580,2022-01-18 04:38:00,71.2567,51.4146,62.5921,54.3878,50.4626,38.8594,40.1862,39.3016,37.7856,27.073,26.984,27.0483,16.1845,50.0119,0.45806,591.204,589.599,590.241
581,2022-01-18 04:38:20,71.1055,51.4146,62.5921,54.3878,50.4626,38.2909,39.6175,38.733,37.1542,27.0557,26.984,27.0137,19.6098,50.047,0.457831,590.776,586.922,587.993
582,2022-01-18 04:38:40,71.1055,51.2637,62.5921,54.3878,50.6135,38.1646,39.4279,38.6067,36.9648,27.0755,26.9964,27.0631,18.7535,50.0638,0.457678,591.739,588.421,590.134
583,2022-01-18 04:39:00,70.9542,51.2637,62.5921,54.3878,50.4626,38.1014,39.4279,38.5435,36.9016,27.0532,27.0186,26.9914,16.6125,50.0394,0.457526,589.706,589.813,590.455
584,2022-01-18 04:39:20,71.1055,51.2637,62.5921,54.3878,50.6135,38.354,39.8071,38.9225,37.2805,27.0681,27.0087,27.0186,16.1845,50.0142,0.457678,590.562,588.742,590.134
585,2022-01-18 04:39:40,70.7565,51.4146,62.5921,54.2368,50.6135,38.7962,40.1862,39.3648,37.7225,27.073,26.9939,27.0532,21.3224,49.9982,0.45867,588.956,587.244,588.314
586,2022-01-18 04:40:00,71.2567,51.4146,62.5921,54.2368,50.4626,38.6698,39.9334,39.3016,37.7225,27.0557,27.0161,27.0631,18.9674,49.9753,0.457526,588.207,586.922,587.886
587,2022-01-18 04:40:30,71.1055,51.4146,62.5921,54.2368,50.6135,38.354,39.6175,38.733,37.1542,27.0458,27.0186,27.0532,17.4689,49.9852,0.457831,589.92,587.03,589.063
588,2022-01-18 04:40:50,71.1055,51.2637,62.5921,54.2368,50.6135,38.2277,39.5543,38.6698,37.0279,27.0359,26.9815,27.0508,16.6125,50.047,0.457983,587.565,586.494,586.815
589,2022-01-18 04:41:10,70.9542,51.2637,62.5921,54.3878,50.6135,38.2909,39.6807,38.733,37.1542,27.0681,26.989,27.0384,20.0379,50.0592,0.457678,589.063,585.638,586.494
590,2022-01-18 04:41:30,70.6053,51.2637,62.441,54.2368,50.4626,38.6067,39.8702,39.0489,37.3436,27.073,27.0112,27.0161,20.466,50.0111,0.458746,586.815,585.852,587.351
591,2022-01-18 04:41:40,71.1055,51.4146,62.5921,54.2368,50.4626,38.9225,40.123,39.4279,37.7856,27.0236,26.9964,27.0285,20.8943,50.0539,0.459433,588.742,587.886,588.207
592,2022-01-18 04:42:00,71.1055,51.4146,62.5921,54.2368,50.4626,38.4804,39.6807,38.9857,37.3436,27.0508,26.984,27.0557,17.8971,50.0638,0.458289,589.17,586.387,585.531
593,2022-01-18 04:42:20,70.3028,51.2637,62.441,54.2368,50.4626,38.2277,39.5543,38.6698,37.0279,27.0532,27.0087,27.0458,20.8943,50.018,0.458212,588.635,587.458,589.17
594,2022-01-18 04:42:50,70.803,51.2637,62.441,54.2368,50.4626,38.2277,39.4911,38.6067,36.9648,27.0606,26.9988,27.0137,23.2492,50.0539,0.457144,584.568,582.855,584.354
595,2022-01-18 04:43:00,70.3028,51.2637,62.441,54.2368,50.4626,38.354,39.6807,38.7962,37.1542,27.031,26.9964,27.0236,22.3928,50.0684,0.45806,588.849,586.28,587.351
596,2022-01-18 04:43:20,70.9542,51.2637,62.441,54.0858,50.4626,38.6698,40.0598,39.1752,37.533,27.0631,26.9964,27.0409,19.1816,50.0188,0.459051,586.601,584.782,586.173
597,2022-01-18 04:43:50,70.454,51.4146,62.441,54.0858,50.4626,38.7962,40.0598,39.3016,37.7856,27.0681,27.0087,27.0285,19.8238,50.0218,0.457449,588.956,586.922,586.815
598,2022-01-18 04:44:00,70.3028,51.4146,62.441,54.2368,50.4626,38.2909,39.5543,38.733,37.1542,27.0433,27.026,27.0236,19.6098,50.0714,0.457831,588.956,587.03,587.565
599,2022-01-18 04:44:20,70.3028,51.2637,62.441,54.2368,50.4626,38.1014,39.4279,38.5435,36.9016,27.0557,26.9865,27.0433,17.683,50.0333,0.458289,588.742,586.922,587.779
600,2022-01-18 04:44:50,70.3028,51.1128,62.441,54.2368,50.4626,38.1646,39.4911,38.6698,36.9648,27.0409,27.0137,27.0582,24.3195,50.0027,0.458823,589.599,588.1,587.244
601,2022-01-18 04:45:10,70.803,51.2637,62.441,54.2368,50.4626,38.4804,39.8071,38.9857,37.2805,27.1076,27.0236,27.0211,20.252,50.002,0.458212,588.421,586.173,587.03
602,2022-01-18 04:45:30,71.1055,51.4146,62.441,54.0858,50.4626,38.9225,40.1862,39.3648,37.7225,27.0409,27.0137,27.0211,22.8209,50.047,0.458823,588.956,586.922,587.351
603,2022-01-18 04:46:20,70.9542,51.2637,62.441,54.2368,50.4626,38.2909,39.5543,38.733,37.1542,27.0705,27.0038,27.026,20.6801,50.0455,0.457373,589.063,587.137,587.03
604,2022-01-18 04:46:50,70.803,51.2637,62.441,54.2368,50.4626,38.1646,39.4911,38.6067,37.0279,27.0508,26.984,26.9988,20.466,50.0188,0.45722,589.384,586.387,587.458
605,2022-01-18 04:47:20,70.6518,51.2637,62.1387,54.0858,50.4626,38.4804,39.9334,38.9857,37.4067,27.0829,27.0211,27.0779,28.8153,50.0607,0.458746,587.244,585.852,585.317
606,2022-01-18 04:47:40,70.6518,51.2637,62.2898,54.0858,50.4626,38.6067,40.0598,39.1752,37.533,27.1051,27.0359,27.0656,30.742,50.0737,0.457831,587.03,584.996,585.638
607,2022-01-18 04:48:00,70.3493,51.2637,62.1387,54.0858,50.4626,38.1014,39.5543,38.733,37.1542,27.1002,27.0211,27.0359,26.8885,50.0058,0.457144,583.711,581.57,582.32
608,2022-01-18 04:48:20,70.198,51.1128,62.1387,54.0858,50.4626,37.9751,39.3648,38.4172,36.7754,27.0779,27.031,27.0582,29.2434,49.9509,0.457526,584.032,581.356,582.106
609,2022-01-18 04:48:40,70.198,50.9618,62.1387,54.0858,50.4626,38.0382,39.4279,38.4804,36.9016,27.0854,27.0359,27.0483,28.1729,49.9966,0.45867,584.461,581.892,581.57
610,2022-01-18 04:49:00,69.8491,50.9618,62.1387,54.0858,50.3117,38.354,39.8071,38.7962,37.2805,27.1126,27.026,27.0705,28.8153,49.9928,0.457831,582.106,580.179,580.393
611,2022-01-18 04:49:10,70.5005,51.2637,62.1387,53.9348,50.3117,38.733,40.1862,39.2384,37.7225,27.0631,27.0656,27.0483,30.0997,49.9547,0.458594,584.675,581.356,581.785
612,2022-01-18 04:49:30,70.3493,51.2637,62.1387,53.9348,50.3117,38.4804,39.6807,38.9857,37.4067,27.0928,27.0384,27.0878,29.6715,49.9806,0.45661,584.139,580.714,582.748
613,2022-01-18 04:49:50,70.3493,51.1128,62.1387,54.0858,50.3117,38.1014,39.4279,38.6067,36.9648,27.0804,27.0532,27.0779,27.1026,50.0165,0.457602,582.962,580.286,582.534
614,2022-01-18 04:50:10,70.198,50.9618,62.1387,53.9348,50.3117,37.9751,39.3648,38.4804,36.8385,27.0903,27.0433,27.0804,26.2463,50.0188,0.457602,584.568,583.818,582.213
615,2022-01-18 04:50:40,69.6978,51.1128,62.1387,53.9348,50.3117,38.1646,39.5543,38.733,37.0911,27.0755,27.031,27.0285,30.0997,50.0188,0.457449,583.283,579.751,581.356
616,2022-01-18 04:51:00,69.8491,51.2637,62.1387,53.9348,50.3117,38.5435,39.9334,39.112,37.4699,27.1126,27.0359,27.0335,25.3899,50.0478,0.457449,583.604,581.356,582.641
617,2022-01-18 04:51:20,70.5005,51.2637,62.2898,53.9348,50.3117,38.7962,40.0598,39.3648,37.7856,27.0779,27.0211,27.0508,23.8914,50.0615,0.457526,583.711,581.356,581.892
618,2022-01-18 04:51:30,70.3493,51.1128,62.1387,53.9348,50.3117,38.2277,39.5543,38.6698,37.0911,27.0977,27.0508,27.0458,29.8856,50.0066,0.457831,584.354,580.607,581.678
619,2022-01-18 04:52:00,70.3493,51.1128,62.1387,53.9348,50.3117,38.0382,39.3648,38.4804,36.8385,27.0829,27.0285,27.0829,23.8914,49.9867,0.45722,583.818,581.785,582.534
620,2022-01-18 04:52:10,70.198,50.9618,62.1387,53.9348,50.3117,38.0382,39.3648,38.4804,36.8385,27.0755,27.0211,27.0903,23.035,49.9509,0.457907,583.176,580.179,582.32
621,2022-01-18 04:52:30,70.3493,51.1128,62.1387,53.9348,50.3117,38.354,39.6175,38.733,37.1542,27.0804,27.0384,27.0433,26.0322,49.9852,0.457602,581.999,581.356,580.821
622,2022-01-18 04:53:00,70.5005,51.1128,62.1387,53.9348,50.3117,38.733,39.9966,39.112,37.533,27.0656,26.989,27.0532,24.3195,50.0134,0.457831,581.57,578.466,580.928
623,2022-01-18 04:53:20,70.5005,51.1128,62.2898,53.9348,50.3117,38.6067,39.8071,39.1752,37.5962,27.0829,27.0013,27.0236,20.8943,50.0676,0.457983,584.675,582.213,584.032
624,2022-01-18 04:53:40,70.5005,51.2637,62.2898,53.9348,50.3117,38.2909,39.4911,38.6698,37.0279,27.0779,27.0087,27.0458,22.3928,50.0592,0.457907,583.925,583.069,582.534
625,2022-01-18 04:54:00,69.8491,51.1128,62.1387,54.0858,50.3117,37.9751,39.3648,38.4804,36.8385,27.0458,27.0013,27.0508,22.8209,50.0066,0.457526,586.173,582.534,583.497
626,2022-01-18 04:54:20,70.5005,51.1128,62.2898,54.0858,50.3117,38.0382,39.4279,38.5435,36.9016,27.0409,27.031,27.0532,19.8238,49.9532,0.457068,583.604,583.069,582.427
627,2022-01-18 04:54:30,70.5005,51.1128,62.2898,54.0858,50.3117,38.354,39.7439,38.7962,37.2173,27.0705,27.0285,27.073,20.252,49.957,0.457907,584.032,580.072,581.785
628,2022-01-18 04:55:00,70.6518,51.2637,62.2898,53.9348,50.3117,38.733,40.123,39.1752,37.6593,27.0755,27.0087,27.0458,24.3195,50.0012,0.458746,582.962,581.57,582.213
629,2022-01-18 04:55:20,70.6518,51.2637,62.2898,53.9348,50.3117,38.4804,39.6175,38.9225,37.2173,27.0854,27.0285,27.0681,22.6069,49.9837,0.457907,584.246,582.427,582.748
630,2022-01-18 04:55:30,70.5005,51.1128,62.2898,53.9348,50.3117,38.0382,39.3016,38.5435,36.8385,27.0829,27.0063,27.0557,18.3252,49.9501,0.457983,585.317,582.106,582.534
631,2022-01-18 04:56:00,70.5005,50.9618,62.2898,54.0858,50.3117,37.9119,39.2384,38.354,36.7123,27.0928,26.9964,27.0532,21.5365,49.9867,0.457373,584.889,582.534,583.497
632,2022-01-18 04:56:10,70.5005,51.1128,62.1387,53.9348,50.3117,38.0382,39.3648,38.4804,36.8385,27.0681,27.0335,27.0013,22.3928,49.9539,0.457373,583.069,580.607,583.283
633,2022-01-18 04:56:30,70.6518,51.1128,62.2898,54.0858,50.3117,38.354,39.7439,38.8594,37.2173,27.0557,26.9964,27.0112,13.8296,49.9951,0.456992,585.21,583.711,582.962
634,2022-01-18 04:56:50,70.9542,51.2637,62.441,54.0858,50.3117,38.733,40.0598,39.2384,37.6593,27.0285,26.9914,26.9717,15.5422,50.0165,0.456992,583.818,582.534,582.748
635,2022-01-18 04:57:20,70.803,51.2637,62.441,54.0858,50.3117,38.2909,39.4911,38.733,37.0911,27.0137,26.9494,26.9914,13.4015,50.0455,0.456992,586.28,583.39,584.675
636,2022-01-18 04:57:30,70.803,51.2637,62.441,54.0858,50.3117,37.9751,39.3016,38.4172,36.7754,27.073,27.0236,27.0236,13.4015,50.0539,0.457144,585.21,583.925,584.354
637,2022-01-18 04:57:50,70.803,51.1128,62.441,54.0858,50.3117,37.9119,39.3016,38.354,36.7754,27.0359,26.9914,27.0359,13.6154,49.9997,0.456992,586.066,583.925,583.39
638,2022-01-18 04:58:10,70.803,51.1128,62.441,54.5852,50.3117,38.1014,39.5543,38.6067,36.9648,27.0112,27.0038,27.0087,15.3281,50.0142,0.457297,586.922,584.675,586.173
639,2022-01-18 04:58:40,70.9542,51.2637,62.441,54.0858,50.4626,38.5435,39.9334,38.9857,37.4067,27.0458,27.0483,27.0335,16.1845,50.0516,0.458289,585.959,584.246,585.531
640,2022-01-18 04:59:00,70.9542,51.2637,62.441,54.0858,50.3117,38.733,39.9334,39.1752,37.5962,27.0804,27.0483,27.0359,22.8209,50.0577,0.457907,588.1,585.317,586.601
641,2022-01-18 04:59:20,70.803,51.2637,62.441,54.0858,50.3117,38.1646,39.4279,38.5435,36.9648,27.0854,27.0137,27.0458,23.2492,50.0417,0.457068,590.562,587.672,587.244
642,2022-01-18 04:59:30,70.6518,51.1128,62.441,54.0858,50.4626,37.9751,39.3016,38.4172,36.7754,27.073,27.0137,27.0779,24.9618,49.9913,0.457297,589.063,587.244,587.458
643,2022-01-18 04:59:50,70.5005,51.1128,62.2898,54.0858,50.3117,37.9119,39.3016,38.354,36.7123,27.0854,27.0359,27.0705,24.1055,49.9692,0.457678,587.672,585.959,587.244
644,2022-01-18 05:00:10,70.6518,51.1128,62.2898,54.0858,50.4626,38.1646,39.6175,38.6067,36.9648,27.0557,27.0582,27.073,23.035,49.9661,0.457983,588.742,585.959,587.993
645,2022-01-18 05:00:40,70.803,51.2637,62.2898,54.0858,50.4626,38.5435,39.9966,39.0489,37.4067,27.073,27.0087,27.0582,26.4604,50.0127,0.458441,589.17,588.1,589.063
646,2022-01-18 05:01:00,70.803,51.2637,62.441,54.0858,50.3117,38.6698,39.9334,39.112,37.5962,27.0755,27.0186,27.073,22.6069,49.9951,0.457526,590.027,586.28,588.1
647,2022-01-18 05:01:20,70.6518,51.2637,62.441,54.0858,50.3117,38.1646,39.4279,38.5435,36.9648,27.0928,27.0335,27.0532,22.8209,50.0027,0.457144,589.384,586.387,588.421
648,2022-01-18 05:01:30,70.6518,51.1128,62.441,54.0858,50.3117,37.9119,39.2384,38.354,36.7123,27.0681,27.0335,27.073,25.3899,50.0661,0.457526,589.17,586.922,588.314
649,2022-01-18 05:02:00,70.6518,51.1128,62.2898,54.0858,50.3117,37.9751,39.3648,38.4172,36.7754,27.0755,27.0112,27.0631,24.7477,50.0302,0.457373,589.277,588.1,587.137
650,2022-01-18 05:02:10,70.1515,51.1128,62.2898,54.0858,50.3117,38.1646,39.5543,38.6698,36.9648,27.12,27.0433,27.0631,20.8943,50.0035,0.457068,588.956,585.21,587.993
651,2022-01-18 05:02:30,70.3028,51.2637,62.441,54.0858,50.3117,38.6698,40.0598,39.112,37.5962,27.0681,27.0508,27.0409,21.3224,49.9928,0.458365,587.993,584.889,585.745
652,2022-01-18 05:03:00,70.803,51.2637,62.441,54.0858,50.3117,38.4172,39.6175,38.9225,37.2805,27.0928,27.0483,27.0903,21.7506,49.9486,0.457983,587.137,585.103,584.996
653,2022-01-18 05:03:20,70.1515,51.2637,62.441,54.0858,50.3117,38.1014,39.3648,38.5435,36.9016,27.0359,26.9964,27.026,17.683,49.9692,0.458289,585.317,584.568,584.461
654,2022-01-18 05:03:30,70.1515,51.1128,62.2898,54.0858,50.3117,37.9751,39.3648,38.4172,36.8385,27.0829,26.989,27.0656,20.0379,50.0096,0.458136,586.922,584.246,584.139
655,2022-01-18 05:04:00,70.3028,51.1128,62.2898,54.0858,50.3117,38.1014,39.4911,38.6698,36.9648,27.1249,27.0087,27.0483,15.5422,49.989,0.457602,584.675,582.534,583.818
656,2022-01-18 05:04:10,70.3028,51.1128,62.441,53.9348,50.3117,38.4804,39.8702,38.9225,37.3436,27.0557,26.989,27.0236,19.6098,49.9783,0.45867,584.675,583.069,582.748
657,2022-01-18 05:04:30,70.3028,51.2637,62.441,54.0858,50.3117,38.6698,40.0598,39.1752,37.6593,27.0952,27.026,27.0508,17.8971,50.0142,0.457297,583.604,581.678,582.213
658,2022-01-18 05:05:00,70.1515,51.2637,62.2898,53.9348,50.3117,38.1646,39.4911,38.6067,37.0279,27.0681,27.0087,27.026,20.8943,50.0134,0.456686,582.962,579.323,582.213
659,2022-01-18 05:05:20,70.5005,51.1128,62.2898,54.0858,50.3117,37.9751,39.3016,38.4172,36.7754,27.073,27.0211,27.0433,20.6801,50.0546,0.45661,582.32,580.286,582.213
660,2022-01-18 05:05:40,70.0003,51.1128,62.2898,54.0858,50.3117,37.9751,39.3648,38.4172,36.8385,27.1348,27.0063,27.0038,19.6098,50.0584,0.457449,581.999,579.644,580.607
661,2022-01-18 05:05:50,70.0003,51.1128,62.2898,54.0858,50.3117,38.2277,39.6807,38.6698,37.1542,27.0606,27.0112,27.0631,18.9674,50.0165,0.458365,581.785,579.751,580.607
662,2022-01-18 05:06:20,70.1515,51.2637,62.1387,53.9348,50.3117,38.6067,39.9966,39.0489,37.533,27.0755,27.0285,27.0532,18.1113,50.0127,0.45806,580.607,579.965,578.038
663,2022-01-18 05:06:30,70.1515,51.2637,62.2898,53.9348,50.3117,38.4804,39.6807,39.0489,37.4067,27.0606,27.0137,27.0705,17.2549,49.9936,0.457907,580.072,575.79,577.717
664,2022-01-18 05:07:00,70.0003,51.1128,62.1387,53.9348,50.3117,38.1014,39.3648,38.6067,36.9016,27.0779,26.9791,27.0458,18.9674,49.9516,0.458136,579.858,576.861,578.359
665,2022-01-18 05:07:10,70.3493,50.9618,62.1387,53.9348,50.3117,37.9751,39.3016,38.4172,36.7754,27.0779,27.0186,27.0285,18.9674,49.9806,0.457449,578.68,576.754,577.931
666,2022-01-18 05:07:30,69.6978,51.1128,62.1387,53.9348,50.3117,38.0382,39.4279,38.4804,36.8385,27.0582,26.9988,27.0359,17.4689,50.0111,0.457068,578.359,576.432,576.754
667,2022-01-18 05:07:50,70.3493,50.9618,62.1387,53.9348,50.3117,38.354,39.7439,38.8594,37.1542,27.0359,26.9914,27.0557,19.3957,49.9593,0.457678,577.289,576.54,577.289
